id	item	answer
714bb13d-f837-4f98-baa7-9d876864a332	Intenzivnì prožívám, co cítí druzí.	4
714bb13d-f837-4f98-baa7-9d876864a332	Ochotnì nabízím své znalosti a dovednosti druhým.	4
714bb13d-f837-4f98-baa7-9d876864a332	Snažím se utìšit ty, kteøí jsou smutní.	4
714bb13d-f837-4f98-baa7-9d876864a332	Ochotnì pùjèuji peníze nebo jiné vìci.	3
714bb13d-f837-4f98-baa7-9d876864a332	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
714bb13d-f837-4f98-baa7-9d876864a332	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
714bb13d-f837-4f98-baa7-9d876864a332	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
714bb13d-f837-4f98-baa7-9d876864a332	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
714bb13d-f837-4f98-baa7-9d876864a332	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Sdílím své vìci se svými pøáteli.	2
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Snažím se pomáhat ostatním.	4
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Soucítím s lidmi v nouzi.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Intenzivnì prožívám, co cítí druzí.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Ochotnì nabízím své znalosti a dovednosti druhým.	5
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Snažím se utìšit ty, kteøí jsou smutní.	4
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Ochotnì pùjèuji peníze nebo jiné vìci.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
7e731de7-2c42-4c0b-a1ad-b6b93e9e0fea	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
8ea93e71-5ede-4024-9175-4a894b020e28	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
8ea93e71-5ede-4024-9175-4a894b020e28	Sdílím své vìci se svými pøáteli.	5
8ea93e71-5ede-4024-9175-4a894b020e28	Snažím se pomáhat ostatním.	4
8ea93e71-5ede-4024-9175-4a894b020e28	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
8ea93e71-5ede-4024-9175-4a894b020e28	Soucítím s lidmi v nouzi.	2
8ea93e71-5ede-4024-9175-4a894b020e28	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
8ea93e71-5ede-4024-9175-4a894b020e28	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
8ea93e71-5ede-4024-9175-4a894b020e28	Intenzivnì prožívám, co cítí druzí.	1
8ea93e71-5ede-4024-9175-4a894b020e28	Ochotnì nabízím své znalosti a dovednosti druhým.	5
8ea93e71-5ede-4024-9175-4a894b020e28	Snažím se utìšit ty, kteøí jsou smutní.	5
8ea93e71-5ede-4024-9175-4a894b020e28	Ochotnì pùjèuji peníze nebo jiné vìci.	4
8ea93e71-5ede-4024-9175-4a894b020e28	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
8ea93e71-5ede-4024-9175-4a894b020e28	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
8ea93e71-5ede-4024-9175-4a894b020e28	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
8ea93e71-5ede-4024-9175-4a894b020e28	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
8ea93e71-5ede-4024-9175-4a894b020e28	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	2
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	3
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Sdílím své vìci se svými pøáteli.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Snažím se pomáhat ostatním.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Soucítím s lidmi v nouzi.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Intenzivnì prožívám, co cítí druzí.	3
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Ochotnì nabízím své znalosti a dovednosti druhým.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Snažím se utìšit ty, kteøí jsou smutní.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Ochotnì pùjèuji peníze nebo jiné vìci.	2
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
2844ea0f-b71d-408a-9ad3-3edc5c3b09ea	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
4650b7de-f290-4892-a60e-7626073c3308	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
4650b7de-f290-4892-a60e-7626073c3308	Sdílím své vìci se svými pøáteli.	3
4650b7de-f290-4892-a60e-7626073c3308	Snažím se pomáhat ostatním.	2
4650b7de-f290-4892-a60e-7626073c3308	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
4650b7de-f290-4892-a60e-7626073c3308	Soucítím s lidmi v nouzi.	3
4650b7de-f290-4892-a60e-7626073c3308	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
4650b7de-f290-4892-a60e-7626073c3308	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
4650b7de-f290-4892-a60e-7626073c3308	Intenzivnì prožívám, co cítí druzí.	1
4650b7de-f290-4892-a60e-7626073c3308	Ochotnì nabízím své znalosti a dovednosti druhým.	3
4650b7de-f290-4892-a60e-7626073c3308	Snažím se utìšit ty, kteøí jsou smutní.	2
4650b7de-f290-4892-a60e-7626073c3308	Ochotnì pùjèuji peníze nebo jiné vìci.	1
4650b7de-f290-4892-a60e-7626073c3308	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	1
4650b7de-f290-4892-a60e-7626073c3308	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	1
4650b7de-f290-4892-a60e-7626073c3308	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	2
4650b7de-f290-4892-a60e-7626073c3308	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
4650b7de-f290-4892-a60e-7626073c3308	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	1
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	3
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Sdílím své vìci se svými pøáteli.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Snažím se pomáhat ostatním.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Soucítím s lidmi v nouzi.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Intenzivnì prožívám, co cítí druzí.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Ochotnì nabízím své znalosti a dovednosti druhým.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Snažím se utìšit ty, kteøí jsou smutní.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Ochotnì pùjèuji peníze nebo jiné vìci.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	1
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
1d4ea717-f171-4a80-a5f7-8f9dc0a154ea	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	2
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Sdílím své vìci se svými pøáteli.	1
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Snažím se pomáhat ostatním.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Soucítím s lidmi v nouzi.	4
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Intenzivnì prožívám, co cítí druzí.	1
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Ochotnì nabízím své znalosti a dovednosti druhým.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Snažím se utìšit ty, kteøí jsou smutní.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Ochotnì pùjèuji peníze nebo jiné vìci.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	1
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
8394d36d-9437-43ec-9a1d-b5ac4af58be8	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	2
31c6efb9-54e9-42c5-a269-4434a72186bb	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Sdílím své vìci se svými pøáteli.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Snažím se pomáhat ostatním.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
31c6efb9-54e9-42c5-a269-4434a72186bb	Soucítím s lidmi v nouzi.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
31c6efb9-54e9-42c5-a269-4434a72186bb	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
31c6efb9-54e9-42c5-a269-4434a72186bb	Intenzivnì prožívám, co cítí druzí.	3
31c6efb9-54e9-42c5-a269-4434a72186bb	Ochotnì nabízím své znalosti a dovednosti druhým.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Snažím se utìšit ty, kteøí jsou smutní.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Ochotnì pùjèuji peníze nebo jiné vìci.	2
31c6efb9-54e9-42c5-a269-4434a72186bb	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
31c6efb9-54e9-42c5-a269-4434a72186bb	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
31c6efb9-54e9-42c5-a269-4434a72186bb	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
31c6efb9-54e9-42c5-a269-4434a72186bb	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
31c6efb9-54e9-42c5-a269-4434a72186bb	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
e98fee7f-9eb5-4973-bb00-db033913b1a6	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
e98fee7f-9eb5-4973-bb00-db033913b1a6	Sdílím své vìci se svými pøáteli.	4
e98fee7f-9eb5-4973-bb00-db033913b1a6	Snažím se pomáhat ostatním.	4
e98fee7f-9eb5-4973-bb00-db033913b1a6	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
e98fee7f-9eb5-4973-bb00-db033913b1a6	Soucítím s lidmi v nouzi.	3
e98fee7f-9eb5-4973-bb00-db033913b1a6	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
e98fee7f-9eb5-4973-bb00-db033913b1a6	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	1
e98fee7f-9eb5-4973-bb00-db033913b1a6	Intenzivnì prožívám, co cítí druzí.	2
e98fee7f-9eb5-4973-bb00-db033913b1a6	Ochotnì nabízím své znalosti a dovednosti druhým.	4
e98fee7f-9eb5-4973-bb00-db033913b1a6	Snažím se utìšit ty, kteøí jsou smutní.	3
e98fee7f-9eb5-4973-bb00-db033913b1a6	Ochotnì pùjèuji peníze nebo jiné vìci.	2
e98fee7f-9eb5-4973-bb00-db033913b1a6	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
e98fee7f-9eb5-4973-bb00-db033913b1a6	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
e98fee7f-9eb5-4973-bb00-db033913b1a6	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
e98fee7f-9eb5-4973-bb00-db033913b1a6	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
e98fee7f-9eb5-4973-bb00-db033913b1a6	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
9d63b72a-4763-4b4b-bcc9-e60167268a21	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Sdílím své vìci se svými pøáteli.	3
9d63b72a-4763-4b4b-bcc9-e60167268a21	Snažím se pomáhat ostatním.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
9d63b72a-4763-4b4b-bcc9-e60167268a21	Soucítím s lidmi v nouzi.	5
9d63b72a-4763-4b4b-bcc9-e60167268a21	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Intenzivnì prožívám, co cítí druzí.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Ochotnì nabízím své znalosti a dovednosti druhým.	5
9d63b72a-4763-4b4b-bcc9-e60167268a21	Snažím se utìšit ty, kteøí jsou smutní.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Ochotnì pùjèuji peníze nebo jiné vìci.	3
9d63b72a-4763-4b4b-bcc9-e60167268a21	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
9d63b72a-4763-4b4b-bcc9-e60167268a21	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
9d63b72a-4763-4b4b-bcc9-e60167268a21	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
9d63b72a-4763-4b4b-bcc9-e60167268a21	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Sdílím své vìci se svými pøáteli.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Snažím se pomáhat ostatním.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Soucítím s lidmi v nouzi.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Intenzivnì prožívám, co cítí druzí.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Ochotnì nabízím své znalosti a dovednosti druhým.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Snažím se utìšit ty, kteøí jsou smutní.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Ochotnì pùjèuji peníze nebo jiné vìci.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
3167b4f3-a695-40a4-8f74-d79d65aa6fb1	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
e2904358-b63d-4a4a-ad8e-d33919b82a82	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
e2904358-b63d-4a4a-ad8e-d33919b82a82	Sdílím své vìci se svými pøáteli.	5
e2904358-b63d-4a4a-ad8e-d33919b82a82	Snažím se pomáhat ostatním.	4
e2904358-b63d-4a4a-ad8e-d33919b82a82	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
e2904358-b63d-4a4a-ad8e-d33919b82a82	Soucítím s lidmi v nouzi.	3
e2904358-b63d-4a4a-ad8e-d33919b82a82	Když je nìkdo v nouzi, okamžitì mu pomohu.	5
e2904358-b63d-4a4a-ad8e-d33919b82a82	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
e2904358-b63d-4a4a-ad8e-d33919b82a82	Intenzivnì prožívám, co cítí druzí.	2
e2904358-b63d-4a4a-ad8e-d33919b82a82	Ochotnì nabízím své znalosti a dovednosti druhým.	5
e2904358-b63d-4a4a-ad8e-d33919b82a82	Snažím se utìšit ty, kteøí jsou smutní.	4
e2904358-b63d-4a4a-ad8e-d33919b82a82	Ochotnì pùjèuji peníze nebo jiné vìci.	2
e2904358-b63d-4a4a-ad8e-d33919b82a82	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
e2904358-b63d-4a4a-ad8e-d33919b82a82	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
e2904358-b63d-4a4a-ad8e-d33919b82a82	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
e2904358-b63d-4a4a-ad8e-d33919b82a82	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
e2904358-b63d-4a4a-ad8e-d33919b82a82	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Sdílím své vìci se svými pøáteli.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Snažím se pomáhat ostatním.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	2
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Soucítím s lidmi v nouzi.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Intenzivnì prožívám, co cítí druzí.	2
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Ochotnì nabízím své znalosti a dovednosti druhým.	3
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Snažím se utìšit ty, kteøí jsou smutní.	3
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Ochotnì pùjèuji peníze nebo jiné vìci.	2
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
6b30beee-edb1-4a4e-b152-c32064bc9a6a	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
2c021bfb-43da-43ec-85cc-6d9342ccddba	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	3
2c021bfb-43da-43ec-85cc-6d9342ccddba	Sdílím své vìci se svými pøáteli.	4
2c021bfb-43da-43ec-85cc-6d9342ccddba	Snažím se pomáhat ostatním.	3
2c021bfb-43da-43ec-85cc-6d9342ccddba	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
2c021bfb-43da-43ec-85cc-6d9342ccddba	Soucítím s lidmi v nouzi.	2
2c021bfb-43da-43ec-85cc-6d9342ccddba	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
2c021bfb-43da-43ec-85cc-6d9342ccddba	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
2c021bfb-43da-43ec-85cc-6d9342ccddba	Intenzivnì prožívám, co cítí druzí.	2
2c021bfb-43da-43ec-85cc-6d9342ccddba	Ochotnì nabízím své znalosti a dovednosti druhým.	4
2c021bfb-43da-43ec-85cc-6d9342ccddba	Snažím se utìšit ty, kteøí jsou smutní.	1
2c021bfb-43da-43ec-85cc-6d9342ccddba	Ochotnì pùjèuji peníze nebo jiné vìci.	3
2c021bfb-43da-43ec-85cc-6d9342ccddba	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
2c021bfb-43da-43ec-85cc-6d9342ccddba	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	1
2c021bfb-43da-43ec-85cc-6d9342ccddba	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
2c021bfb-43da-43ec-85cc-6d9342ccddba	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
2c021bfb-43da-43ec-85cc-6d9342ccddba	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
73e7a83f-96f5-4953-8705-c3da0586d488	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Sdílím své vìci se svými pøáteli.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Snažím se pomáhat ostatním.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Soucítím s lidmi v nouzi.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
73e7a83f-96f5-4953-8705-c3da0586d488	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
73e7a83f-96f5-4953-8705-c3da0586d488	Intenzivnì prožívám, co cítí druzí.	2
73e7a83f-96f5-4953-8705-c3da0586d488	Ochotnì nabízím své znalosti a dovednosti druhým.	2
73e7a83f-96f5-4953-8705-c3da0586d488	Snažím se utìšit ty, kteøí jsou smutní.	2
73e7a83f-96f5-4953-8705-c3da0586d488	Ochotnì pùjèuji peníze nebo jiné vìci.	4
73e7a83f-96f5-4953-8705-c3da0586d488	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Trávím èas s pøáteli, kteøí se cítí osamìle.	1
73e7a83f-96f5-4953-8705-c3da0586d488	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	2
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Sdílím své vìci se svými pøáteli.	3
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Snažím se pomáhat ostatním.	4
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Soucítím s lidmi v nouzi.	4
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
1f163b36-b92a-4df7-ad3f-365b1d051fa8	Intenzivnì prožívám, co cítí druzí.	3
